date,index,series,section,index_sa
2020-08-01,0.717,growth_yoy,E,
2020-09-01,0.986,growth_yoy,E,
2020-10-01,0.986,growth_yoy,E,
2020-11-01,0.895,growth_yoy,E,
2020-12-01,0.716,growth_yoy,E,
2021-01-01,0.537,growth_yoy,E,
2021-02-01,0.811,growth_yoy,E,
2021-03-01,-0.089,growth_yoy,E,
2021-04-01,1.17,growth_yoy,E,
2021-05-01,1.534,growth_yoy,E,
2021-06-01,1.629,growth_yoy,E,
2021-07-01,1.265,growth_yoy,E,
2021-08-01,-0.445,growth_yoy,E,
2021-09-01,-0.799,growth_yoy,E,
2021-10-01,-0.71,growth_yoy,E,
2021-11-01,0.177,growth_yoy,E,
2021-12-01,0.889,growth_yoy,E,
2022-01-01,1.247,growth_yoy,E,
2022-02-01,1.43,growth_yoy,E,
2022-03-01,1.701,growth_yoy,E,
2022-04-01,1.246,growth_yoy,E,
2022-05-01,1.244,growth_yoy,E,
2022-06-01,2.137,growth_yoy,E,
2022-07-01,2.052,growth_yoy,E,
2022-08-01,3.038,growth_yoy,E,
2022-09-01,4.293,growth_yoy,E,
2022-10-01,4.915,growth_yoy,E,
2022-11-01,4.163,growth_yoy,E,
2022-12-01,3.789,growth_yoy,E,
2023-01-01,3.782,growth_yoy,E,
2023-02-01,3.7,growth_yoy,E,
2023-03-01,3.345,growth_yoy,E,
2023-04-01,3.163,growth_yoy,E,
2023-05-01,2.985,growth_yoy,E,
2023-06-01,3.226,growth_yoy,E,
2023-07-01,3.147,growth_yoy,E,
2023-08-01,2.515,growth_yoy,E,
2023-09-01,0.943,growth_yoy,E,
2023-10-01,1.022,growth_yoy,E,
2023-11-01,1.02,growth_yoy,E,
2023-12-01,0.424,growth_yoy,E,
2024-01-01,0.593,growth_yoy,E,
2024-02-01,3.568,growth_yoy,E,
2024-03-01,5.963,growth_yoy,E,
2024-04-01,7.155,growth_yoy,E,
2024-05-01,8.696,growth_yoy,E,
2024-06-01,7.77,growth_yoy,E,
2024-07-01,8.983,growth_yoy,E,
2024-08-01,7.953,growth_yoy,E,
2024-09-01,7.816,growth_yoy,E,
2024-10-01,6.914,growth_yoy,E,
2024-11-01,6.566,growth_yoy,E,
2024-12-01,6.678,growth_yoy,E,
2025-01-01,7.582,growth_yoy,E,
2025-02-01,2.871,growth_yoy,E,
2025-03-01,0.723,growth_yoy,E,
2025-04-01,0.874,growth_yoy,E,
2025-05-01,-0.235,growth_yoy,E,
2025-06-01,-0.157,growth_yoy,E,
2025-07-01,-0.078,growth_yoy,E,
2025-08-01,3.448,growth_yoy,E,
2025-09-01,9.062,growth_yoy,E,
2025-10-01,10.804,growth_yoy,E,
2025-11-01,10.111,growth_yoy,E,
2025-12-01,10.856,growth_yoy,E,
2026-01-01,10.18,growth_yoy,E,
2010-02-01,-0.101,growth_mom,E,
2010-03-01,0.101,growth_mom,E,
2010-04-01,0.706,growth_mom,E,
2010-05-01,1.602,growth_mom,E,
2010-06-01,-1.576,growth_mom,E,
2010-07-01,-0.3,growth_mom,E,
2010-08-01,-0.201,growth_mom,E,
2010-09-01,0.101,growth_mom,E,
2010-10-01,0.302,growth_mom,E,
2010-11-01,1.202,growth_mom,E,
2010-12-01,0.99,growth_mom,E,
2011-01-01,0.784,growth_mom,E,
2011-02-01,0.195,growth_mom,E,
2011-03-01,1.262,growth_mom,E,
2011-04-01,-0.384,growth_mom,E,
2011-05-01,0.385,growth_mom,E,
2011-06-01,0.575,growth_mom,E,
2011-07-01,0.191,growth_mom,E,
2011-08-01,-0.095,growth_mom,E,
2011-09-01,-1.048,growth_mom,E,
2011-10-01,0.962,growth_mom,E,
2011-11-01,-0.667,growth_mom,E,
2011-12-01,0.096,growth_mom,E,
2012-01-01,-0.767,growth_mom,E,
2012-02-01,0.58,growth_mom,E,
2012-03-01,0.0,growth_mom,E,
2012-04-01,-1.057,growth_mom,E,
2012-05-01,0.485,growth_mom,E,
2012-06-01,0.773,growth_mom,E,
2012-07-01,0.863,growth_mom,E,
2012-08-01,-1.521,growth_mom,E,
2012-09-01,0.772,growth_mom,E,
2012-10-01,-0.192,growth_mom,E,
2012-11-01,0.288,growth_mom,E,
2012-12-01,0.096,growth_mom,E,
2013-01-01,0.956,growth_mom,E,
2013-02-01,-1.42,growth_mom,E,
2013-03-01,0.576,growth_mom,E,
2013-04-01,0.573,growth_mom,E,
2013-05-01,-1.045,growth_mom,E,
2013-06-01,2.111,growth_mom,E,
2013-07-01,1.504,growth_mom,E,
2013-08-01,-1.574,growth_mom,E,
2013-09-01,1.505,growth_mom,E,
2013-10-01,2.688,growth_mom,E,
2013-11-01,-2.256,growth_mom,E,
2013-12-01,-0.185,growth_mom,E,
2014-01-01,-1.388,growth_mom,E,
2014-02-01,0.938,growth_mom,E,
2014-03-01,0.093,growth_mom,E,
2014-04-01,1.207,growth_mom,E,
2014-05-01,-1.743,growth_mom,E,
2014-06-01,1.214,growth_mom,E,
2014-07-01,-1.476,growth_mom,E,
2014-08-01,0.094,growth_mom,E,
2014-09-01,0.561,growth_mom,E,
2014-10-01,0.093,growth_mom,E,
2014-11-01,0.651,growth_mom,E,
2014-12-01,-1.108,growth_mom,E,
2015-01-01,0.28,growth_mom,E,
2015-02-01,-3.352,growth_mom,E,
2015-03-01,3.854,growth_mom,E,
2015-04-01,0.186,growth_mom,E,
2015-05-01,1.019,growth_mom,E,
2015-06-01,1.833,growth_mom,E,
2015-07-01,-0.45,growth_mom,E,
2015-08-01,1.447,growth_mom,E,
2015-09-01,-0.089,growth_mom,E,
2015-10-01,1.249,growth_mom,E,
2015-11-01,0.264,growth_mom,E,
2015-12-01,0.264,growth_mom,E,
2016-01-01,-0.964,growth_mom,E,
2016-02-01,-0.088,growth_mom,E,
2016-03-01,-0.089,growth_mom,E,
2016-04-01,2.128,growth_mom,E,
2016-05-01,-0.868,growth_mom,E,
2016-06-01,0.613,growth_mom,E,
2016-07-01,-0.957,growth_mom,E,
2016-08-01,0.439,growth_mom,E,
2016-09-01,0.437,growth_mom,E,
2016-10-01,0.348,growth_mom,E,
2016-11-01,-0.868,growth_mom,E,
2016-12-01,0.35,growth_mom,E,
2017-01-01,-1.396,growth_mom,E,
2017-02-01,-0.177,growth_mom,E,
2017-03-01,0.975,growth_mom,E,
2017-04-01,0.088,growth_mom,E,
2017-05-01,0.439,growth_mom,E,
2017-06-01,-0.349,growth_mom,E,
2017-07-01,0.175,growth_mom,E,
2017-08-01,0.787,growth_mom,E,
2017-09-01,-0.781,growth_mom,E,
2017-10-01,0.437,growth_mom,E,
2017-11-01,-0.348,growth_mom,E,
2017-12-01,-0.262,growth_mom,E,
2018-01-01,0.0,growth_mom,E,
2018-02-01,0.088,growth_mom,E,
2018-03-01,-0.175,growth_mom,E,
2018-04-01,1.053,growth_mom,E,
2018-05-01,-0.521,growth_mom,E,
2018-06-01,-0.611,growth_mom,E,
2018-07-01,0.615,growth_mom,E,
2018-08-01,0.0,growth_mom,E,
2018-09-01,0.175,growth_mom,E,
2018-10-01,-0.958,growth_mom,E,
2018-11-01,0.528,growth_mom,E,
2018-12-01,0.612,growth_mom,E,
2019-01-01,-1.739,growth_mom,E,
2019-02-01,-0.973,growth_mom,E,
2019-03-01,0.179,growth_mom,E,
2019-04-01,0.089,growth_mom,E,
2019-05-01,-0.178,growth_mom,E,
2019-06-01,-0.179,growth_mom,E,
2019-07-01,-0.358,growth_mom,E,
2019-08-01,0.18,growth_mom,E,
2019-09-01,0.0,growth_mom,E,
2019-10-01,0.0,growth_mom,E,
2019-11-01,0.09,growth_mom,E,
2019-12-01,0.0,growth_mom,E,
2020-01-01,0.0,growth_mom,E,
2020-02-01,-0.627,growth_mom,E,
2020-03-01,0.721,growth_mom,E,
2020-04-01,-0.626,growth_mom,E,
2020-05-01,-0.27,growth_mom,E,
2020-06-01,-0.271,growth_mom,E,
2020-07-01,0.181,growth_mom,E,
2020-08-01,1.536,growth_mom,E,
2020-09-01,0.267,growth_mom,E,
2020-10-01,0.0,growth_mom,E,
2020-11-01,0.0,growth_mom,E,
2020-12-01,-0.177,growth_mom,E,
2021-01-01,-0.178,growth_mom,E,
2021-02-01,-0.356,growth_mom,E,
2021-03-01,-0.179,growth_mom,E,
2021-04-01,0.627,growth_mom,E,
2021-05-01,0.089,growth_mom,E,
2021-06-01,-0.178,growth_mom,E,
2021-07-01,-0.178,growth_mom,E,
2021-08-01,-0.178,growth_mom,E,
2021-09-01,-0.089,growth_mom,E,
2021-10-01,0.089,growth_mom,E,
2021-11-01,0.894,growth_mom,E,
2021-12-01,0.531,growth_mom,E,
2022-01-01,0.176,growth_mom,E,
2022-02-01,-0.176,growth_mom,E,-0.526
2022-03-01,0.088,growth_mom,E,-0.441
2022-04-01,0.176,growth_mom,E,0.177
2022-05-01,0.088,growth_mom,E,0.177
2022-06-01,0.702,growth_mom,E,1.058
2022-07-01,-0.262,growth_mom,E,-0.175
2022-08-01,0.787,growth_mom,E,0.699
2022-09-01,1.127,growth_mom,E,1.562
2022-10-01,0.686,growth_mom,E,0.769
2022-11-01,0.17,growth_mom,E,0.0
2022-12-01,0.17,growth_mom,E,0.254
2023-01-01,0.17,growth_mom,E,-0.508
2023-02-01,-0.254,growth_mom,E,0.17
2023-03-01,-0.255,growth_mom,E,0.0
2023-04-01,0.0,growth_mom,E,-0.17
2023-05-01,-0.085,growth_mom,E,0.085
2023-06-01,0.938,growth_mom,E,0.68
2023-07-01,-0.338,growth_mom,E,0.0
2023-08-01,0.169,growth_mom,E,-0.084
2023-09-01,-0.423,growth_mom,E,-0.76
2023-10-01,0.765,growth_mom,E,0.511
2023-11-01,0.169,growth_mom,E,0.169
2023-12-01,-0.421,growth_mom,E,-0.423
2024-01-01,0.338,growth_mom,E,0.424
2024-02-01,2.696,growth_mom,E,3.128
2024-03-01,2.051,growth_mom,E,2.295
2024-04-01,1.125,growth_mom,E,1.042
2024-05-01,1.351,growth_mom,E,1.507
2024-06-01,0.078,growth_mom,E,-0.234
2024-07-01,0.784,growth_mom,E,1.175
2024-08-01,-0.778,growth_mom,E,-1.006
2024-09-01,-0.549,growth_mom,E,-0.938
2024-10-01,-0.079,growth_mom,E,-0.316
2024-11-01,-0.158,growth_mom,E,-0.238
2024-12-01,-0.316,growth_mom,E,-0.238
2025-01-01,1.189,growth_mom,E,1.352
2025-02-01,-1.801,growth_mom,E,-1.177
2025-03-01,-0.08,growth_mom,E,-0.238
2025-04-01,1.277,growth_mom,E,0.955
2025-05-01,0.236,growth_mom,E,0.158
2025-06-01,0.157,growth_mom,E,0.157
2025-07-01,0.863,growth_mom,E,0.786
2025-08-01,2.724,growth_mom,E,2.886
2025-09-01,4.848,growth_mom,E,5.004
2025-10-01,1.517,growth_mom,E,1.227
2025-11-01,-0.783,growth_mom,E,-0.499
2025-12-01,0.359,growth_mom,E,0.287
2026-01-01,0.572,growth_mom,E,0.286
